order_id,order_date,customer_id,product_id,quantity,unit_price,discount_rate,revenue,cogs,shipping_cost,profit,sales_channel,payment_method,returned_flag
O01917,2024-05-18,C0009,P008,4,681.31,0.05,2588.98,1968.84,13.98,606.16,Online,Bank Transfer,0
O01918,2025-03-29,C0072,P012,4,43.97,0.05,167.09,122.36,15.43,29.3,Store,Card,0
O01919,2024-10-11,C0048,P012,4,43.97,0.15,149.5,122.36,14.51,12.63,Store,Card,0
O01920,2024-03-23,C0290,P012,5,43.97,0,219.85,152.95,17.38,49.52,Store,Wallet,0
O01921,2024-02-04,C0100,P004,2,933.18,0.05,1773.04,1189.02,6.64,577.38,Store,Wallet,0
O01922,2025-01-01,C0088,P004,3,933.18,0.05,2659.56,1783.53,4.17,871.86,Online,Bank Transfer,0
O01923,2024-01-06,C0105,P003,6,478.73,0,2872.38,2241.84,3.57,626.97,Store,Card,0
O01924,2024-04-22,C0217,P004,5,933.18,0.15,3966.01,2972.55,8.36,985.1,Partner,Wallet,0
O01925,2024-07-11,C0063,P004,2,933.18,0.05,1773.04,1189.02,3.49,580.53,Store,Wallet,0
O01926,2024-05-15,C0304,P001,6,424.39,0,2546.34,1694.04,19.29,833.01,Online,Bank Transfer,0
O01927,2024-05-30,C0262,P001,1,424.39,0.05,403.17,282.34,7.51,113.32,Online,Bank Transfer,0
O01928,2024-04-14,C0350,P005,1,260.02,0.05,247.02,190.05,11.41,45.56,Online,Bank Transfer,0
O01929,2025-01-14,C0256,P011,5,678.3,0,3391.5,2196.55,20.3,1174.65,Online,Card,0
O01930,2025-03-25,C0252,P010,5,569.77,0,2848.85,1782.35,4.05,1062.45,Partner,Bank Transfer,0
O01931,2024-03-28,C0294,P009,3,691.49,0.15,1763.3,1227.54,18.59,517.17,Partner,Bank Transfer,0
O01932,2024-04-29,C0219,P004,5,933.18,0,4665.9,2972.55,19.53,1673.82,Online,Wallet,0
O01933,2024-07-28,C0015,P006,2,732.43,0.1,1318.37,999.1,17.01,302.26,Online,Bank Transfer,0
O01934,2025-02-06,C0302,P009,6,691.49,0.15,3526.6,2455.08,10.57,1060.95,Online,Bank Transfer,0
O01935,2024-09-01,C0032,P007,4,579.93,0,2319.72,1718.44,20.01,581.27,Online,Card,0
O01936,2024-07-05,C0002,P007,5,579.93,0,2899.65,2148.05,3.69,747.91,Online,Cash,0
O01937,2024-11-18,C0179,P006,6,732.43,0,4394.58,2997.3,3.72,1393.56,Partner,Wallet,0
O01938,2024-01-08,C0172,P009,4,691.49,0,2765.96,1636.72,15.73,1113.51,Online,Card,0
O01939,2024-09-24,C0334,P003,1,478.73,0.1,430.86,373.64,4.77,52.45,Store,Card,0
O01940,2024-10-12,C0303,P009,6,691.49,0,4148.94,2455.08,6.7,1687.16,Partner,Wallet,0
O01941,2025-02-05,C0280,P001,2,424.39,0,848.78,564.68,19.84,249.33,Online,Cash,1
O01942,2024-12-05,C0278,P007,6,579.93,0.1,3131.62,2577.66,16.34,537.62,Store,Cash,0
O01943,2024-06-01,C0311,P006,6,732.43,0.1,3955.12,2997.3,12.24,945.58,Partner,Card,0
O01944,2024-05-25,C0178,P008,6,681.31,0.1,3679.07,2953.26,12.15,713.66,Online,Bank Transfer,0
O01945,2024-02-16,C0183,P003,2,478.73,0.1,861.71,747.28,10.03,104.4,Online,Cash,0
O01946,2024-01-14,C0316,P008,3,681.31,0.05,1941.73,1476.63,17.6,447.5,Online,Bank Transfer,0
O01947,2024-09-10,C0313,P009,4,691.49,0.05,2627.66,1636.72,12.84,978.1,Partner,Bank Transfer,0
O01948,2024-09-15,C0255,P012,2,43.97,0,87.94,61.18,8.4,18.36,Store,Card,0
O01949,2025-02-08,C0330,P009,3,691.49,0.15,1763.3,1227.54,12.49,523.27,Online,Cash,0
O01950,2024-07-07,C0027,P012,3,43.97,0,131.91,91.77,15.27,24.87,Store,Bank Transfer,0
O01951,2025-01-07,C0318,P006,6,732.43,0.05,4174.85,2997.3,13.38,1155.43,Store,Cash,1
O01952,2025-02-02,C0176,P006,3,732.43,0,2197.29,1498.65,5.65,692.99,Store,Bank Transfer,0
O01953,2024-04-10,C0072,P006,5,732.43,0,3662.15,2497.75,5.71,1158.69,Online,Wallet,0
O01954,2025-02-08,C0201,P004,2,933.18,0.1,1679.72,1189.02,21.21,469.49,Online,Wallet,0
O01955,2024-07-26,C0085,P005,1,260.02,0.15,221.02,190.05,15.61,15.36,Partner,Wallet,0
O01956,2025-01-04,C0248,P003,3,478.73,0.05,1364.38,1120.92,5.35,238.11,Store,Cash,0
O01957,2025-03-20,C0114,P006,5,732.43,0.1,3295.93,2497.75,17.63,780.55,Online,Card,0
O01958,2024-10-13,C0201,P006,3,732.43,0,2197.29,1498.65,21.03,677.61,Store,Bank Transfer,0
O01959,2025-03-11,C0287,P006,1,732.43,0.1,659.19,499.55,8.41,151.23,Partner,Wallet,0
O01960,2025-02-26,C0134,P004,1,933.18,0,933.18,594.51,8.13,330.54,Partner,Card,0
O01961,2025-03-02,C0058,P008,5,681.31,0.05,3236.22,2461.05,5.3,769.87,Partner,Wallet,0
O01962,2024-10-24,C0121,P005,1,260.02,0,260.02,190.05,18.77,51.2,Store,Card,0
O01963,2024-06-15,C0151,P008,1,681.31,0,681.31,492.21,18.55,170.55,Online,Cash,0
O01964,2024-07-06,C0318,P004,4,933.18,0.05,3546.08,2378.04,16.56,1151.48,Online,Cash,0
O01965,2025-02-12,C0219,P008,3,681.31,0,2043.93,1476.63,2.32,564.98,Online,Card,0
O01966,2024-05-25,C0045,P001,3,424.39,0,1273.17,847.02,11.13,415.02,Online,Bank Transfer,0
O01967,2024-10-14,C0031,P010,6,569.77,0,3418.62,2138.82,17.16,1246.81,Online,Wallet,1
O01968,2024-07-24,C0084,P003,3,478.73,0.1,1292.57,1120.92,18.18,153.47,Store,Bank Transfer,0
O01969,2024-01-30,C0167,P010,5,569.77,0.05,2706.41,1782.35,17.85,906.21,Store,Wallet,0
O01970,2024-06-01,C0086,P003,4,478.73,0.15,1627.68,1494.56,8.76,124.36,Partner,Wallet,0
O01971,2024-10-04,C0324,P006,6,732.43,0.1,3955.12,2997.3,10.44,947.38,Store,Wallet,0
O01972,2024-04-01,C0258,P003,3,478.73,0.1,1292.57,1120.92,20.21,151.44,Partner,Bank Transfer,0
O01973,2024-06-19,C0014,P003,1,478.73,0,478.73,373.64,2.86,102.23,Store,Cash,0
O01974,2024-10-27,C0332,P004,1,933.18,0,933.18,594.51,4.62,334.05,Online,Wallet,0
O01975,2025-03-20,C0163,P002,2,431.8,0,863.6,633.14,8.48,221.98,Partner,Cash,0
O01976,2024-11-20,C0325,P007,5,579.93,0.15,2464.7,2148.05,5.64,311.01,Store,Wallet,0
O01977,2025-03-11,C0267,P009,5,691.49,0.05,3284.58,2045.9,9.72,1228.96,Partner,Bank Transfer,0
O01978,2024-03-14,C0256,P012,2,43.97,0.05,83.54,61.18,10.98,11.38,Store,Wallet,0
O01979,2024-11-25,C0212,P003,6,478.73,0,2872.38,2241.84,4.59,625.95,Partner,Cash,0
O01980,2024-07-07,C0148,P004,1,933.18,0.1,839.86,594.51,6.37,238.98,Partner,Card,0
O01981,2025-01-12,C0069,P004,1,933.18,0,933.18,594.51,6.0,332.67,Partner,Card,0
O01982,2024-11-16,C0157,P010,1,569.77,0,569.77,356.47,9.54,196.06,Online,Bank Transfer,1
O01983,2024-05-14,C0251,P003,2,478.73,0.15,813.84,747.28,13.05,53.51,Partner,Cash,0
O01984,2025-01-27,C0242,P007,5,579.93,0.15,2464.7,2148.05,3.74,312.91,Online,Wallet,0
O01985,2024-09-02,C0238,P006,3,732.43,0.15,1867.7,1498.65,21.47,347.58,Store,Bank Transfer,0
O01986,2024-03-10,C0195,P003,5,478.73,0,2393.65,1868.2,8.51,516.94,Partner,Bank Transfer,0
O01987,2024-07-14,C0337,P009,2,691.49,0.15,1175.53,818.36,4.04,322.06,Partner,Bank Transfer,1
O01988,2024-03-02,C0331,P008,2,681.31,0,1362.62,984.42,11.14,367.06,Store,Cash,0
O01989,2024-10-16,C0336,P010,2,569.77,0,1139.54,712.94,8.52,418.08,Partner,Cash,0
O01990,2025-01-14,C0211,P003,1,478.73,0.15,406.92,373.64,10.54,22.74,Partner,Card,0
O01991,2024-11-23,C0156,P004,5,933.18,0.1,4199.31,2972.55,4.88,1221.88,Store,Wallet,0
O01992,2024-12-25,C0126,P010,5,569.77,0,2848.85,1782.35,8.4,1058.1,Store,Bank Transfer,0
O01993,2024-03-03,C0251,P012,6,43.97,0.05,250.63,183.54,16.74,50.35,Online,Cash,0
O01994,2025-02-17,C0202,P005,2,260.02,0,520.04,380.1,13.42,126.52,Store,Bank Transfer,0
O01995,2024-11-08,C0060,P003,4,478.73,0.1,1723.43,1494.56,18.5,210.37,Store,Card,0
O01996,2024-04-05,C0293,P003,4,478.73,0,1914.92,1494.56,5.24,415.12,Partner,Bank Transfer,0
O01997,2025-01-23,C0270,P008,6,681.31,0,4087.86,2953.26,6.28,1128.32,Store,Cash,0
O01998,2024-10-23,C0286,P009,2,691.49,0,1382.98,818.36,4.98,559.64,Online,Cash,0
O01999,2025-02-10,C0187,P007,6,579.93,0.15,2957.64,2577.66,19.26,360.72,Online,Card,0
O02000,2025-03-28,C0023,P005,5,260.02,0.05,1235.09,950.25,14.13,270.71,Store,Bank Transfer,0
O02001,2024-06-27,C0108,P012,6,43.97,0.15,224.25,183.54,16.1,24.61,Partner,Wallet,0
O02002,2024-04-04,C0122,P011,5,678.3,0.05,3221.92,2196.55,20.49,1004.88,Online,Cash,0
O02003,2024-01-09,C0143,P005,2,260.02,0.05,494.04,380.1,14.91,99.03,Partner,Wallet,0
O02004,2024-02-26,C0236,P002,3,431.8,0,1295.4,949.71,21.08,324.61,Partner,Card,0
O02005,2024-01-12,C0077,P011,5,678.3,0,3391.5,2196.55,17.58,1177.37,Partner,Wallet,0
O02006,2024-12-05,C0013,P002,3,431.8,0,1295.4,949.71,11.56,334.13,Partner,Cash,0
O02007,2024-01-30,C0314,P004,1,933.18,0.1,839.86,594.51,10.31,235.04,Online,Bank Transfer,0
O02008,2024-02-17,C0312,P002,2,431.8,0.05,820.42,633.14,2.97,184.31,Online,Card,0
O02009,2024-04-16,C0081,P002,6,431.8,0.15,2202.18,1899.42,21.2,281.56,Partner,Cash,0
O02010,2024-01-28,C0059,P010,6,569.77,0.15,2905.83,2138.82,3.78,763.23,Store,Card,0
O02011,2024-03-07,C0093,P001,1,424.39,0.1,381.95,282.34,16.43,83.18,Partner,Wallet,0
O02012,2024-12-04,C0271,P008,2,681.31,0,1362.62,984.42,20.51,357.69,Online,Card,0
O02013,2024-05-30,C0293,P004,4,933.18,0.05,3546.08,2378.04,8.75,1159.29,Partner,Cash,0
O02014,2024-08-21,C0334,P011,3,678.3,0.1,1831.41,1317.93,4.07,509.41,Store,Cash,0
O02015,2024-02-21,C0047,P005,1,260.02,0.1,234.02,190.05,15.66,28.31,Online,Wallet,0
O02016,2025-03-16,C0005,P010,6,569.77,0,3418.62,2138.82,21.64,1258.16,Store,Bank Transfer,0
O02017,2024-03-06,C0009,P010,2,569.77,0.15,968.61,712.94,18.94,236.73,Store,Bank Transfer,0
O02018,2025-03-05,C0034,P012,6,43.97,0.15,224.25,183.54,2.02,38.69,Partner,Wallet,0
O02019,2024-03-06,C0299,P008,1,681.31,0,681.31,492.21,6.58,182.52,Online,Wallet,0
O02020,2024-04-07,C0218,P006,5,732.43,0,3662.15,2497.75,12.79,1151.61,Online,Cash,0
O02021,2025-03-09,C0014,P005,1,260.02,0.15,221.02,190.05,17.57,-21.3,Online,Bank Transfer,1
O02022,2024-03-04,C0186,P010,2,569.77,0.05,1082.56,712.94,6.62,363.0,Online,Cash,0
O02023,2024-11-02,C0318,P001,4,424.39,0.15,1442.93,1129.36,16.43,297.14,Store,Card,0
O02024,2024-07-30,C0117,P003,2,478.73,0,957.46,747.28,12.62,197.56,Online,Wallet,0
O02025,2024-06-12,C0134,P003,6,478.73,0.15,2441.52,2241.84,14.84,184.84,Partner,Wallet,0
O02026,2024-01-17,C0128,P001,1,424.39,0,424.39,282.34,14.32,127.73,Store,Bank Transfer,0
O02027,2024-10-15,C0328,P008,3,681.31,0.05,1941.73,1476.63,19.86,445.24,Online,Wallet,0
O02028,2024-08-14,C0303,P011,3,678.3,0,2034.9,1317.93,7.7,709.27,Online,Wallet,0
O02029,2024-09-02,C0055,P003,3,478.73,0.05,1364.38,1120.92,10.68,232.78,Partner,Card,0
O02030,2025-01-28,C0061,P009,1,691.49,0,691.49,409.18,6.14,276.17,Partner,Bank Transfer,0
O02031,2024-10-10,C0118,P002,4,431.8,0.05,1640.84,1266.28,7.52,367.04,Store,Cash,0
O02032,2024-08-04,C0265,P001,5,424.39,0,2121.95,1411.7,12.34,697.91,Partner,Wallet,0
O02033,2024-08-17,C0055,P003,5,478.73,0,2393.65,1868.2,19.37,506.08,Store,Card,0
O02034,2024-08-25,C0044,P004,5,933.18,0,4665.9,2972.55,10.17,1683.18,Online,Bank Transfer,0
O02035,2024-12-30,C0118,P006,1,732.43,0,732.43,499.55,18.26,214.62,Partner,Wallet,0
O02036,2024-09-08,C0154,P004,4,933.18,0,3732.72,2378.04,4.28,1350.4,Online,Bank Transfer,0
O02037,2024-04-03,C0179,P009,5,691.49,0.15,2938.83,2045.9,9.11,883.82,Store,Wallet,0
O02038,2024-09-11,C0016,P004,1,933.18,0.1,839.86,594.51,2.11,243.24,Partner,Cash,0
O02039,2024-11-06,C0207,P003,4,478.73,0,1914.92,1494.56,18.77,401.59,Store,Cash,0
O02040,2024-02-10,C0181,P010,1,569.77,0.1,512.79,356.47,6.81,149.51,Store,Card,0
O02041,2024-01-17,C0030,P005,4,260.02,0.05,988.08,760.2,10.51,217.37,Store,Card,0
O02042,2025-01-21,C0035,P002,1,431.8,0.05,410.21,316.57,13.77,79.87,Online,Wallet,0
O02043,2024-01-20,C0011,P012,6,43.97,0,263.82,183.54,13.71,66.57,Partner,Card,0
O02044,2025-02-24,C0289,P012,6,43.97,0.15,224.25,183.54,15.93,24.78,Store,Cash,0
O02045,2024-12-07,C0034,P006,2,732.43,0,1464.86,999.1,7.11,458.65,Online,Wallet,0
O02046,2024-11-27,C0307,P008,4,681.31,0.1,2452.72,1968.84,12.58,471.3,Online,Card,0
O02047,2024-04-11,C0238,P010,4,569.77,0.15,1937.22,1425.88,4.41,506.93,Partner,Wallet,0
O02048,2024-02-22,C0211,P007,1,579.93,0,579.93,429.61,6.33,143.99,Online,Bank Transfer,0
O02049,2024-09-02,C0293,P005,2,260.02,0,520.04,380.1,18.62,121.32,Store,Cash,0
O02050,2024-04-17,C0264,P011,5,678.3,0.1,3052.35,2196.55,7.78,848.02,Online,Bank Transfer,0
O02051,2025-02-17,C0008,P002,6,431.8,0,2590.8,1899.42,5.3,686.08,Partner,Cash,0
O02052,2024-01-14,C0110,P008,1,681.31,0.1,613.18,492.21,11.21,109.76,Online,Card,0
O02053,2024-02-15,C0211,P001,2,424.39,0.15,721.46,564.68,15.31,112.37,Partner,Wallet,1
O02054,2024-02-18,C0280,P002,2,431.8,0,863.6,633.14,15.69,214.77,Partner,Bank Transfer,0
O02055,2024-03-16,C0058,P002,4,431.8,0,1727.2,1266.28,16.62,444.3,Partner,Wallet,0
O02056,2024-12-04,C0261,P001,1,424.39,0.1,381.95,282.34,20.56,79.05,Store,Cash,0
O02057,2024-03-23,C0062,P008,3,681.31,0.1,1839.54,1476.63,12.26,350.65,Partner,Bank Transfer,0
O02058,2024-09-16,C0192,P008,1,681.31,0.1,613.18,492.21,5.45,115.52,Store,Card,0
O02059,2024-08-02,C0243,P006,4,732.43,0.15,2490.26,1998.2,3.87,488.19,Online,Bank Transfer,0
O02060,2024-10-15,C0044,P005,5,260.02,0.05,1235.09,950.25,3.83,281.01,Online,Cash,0
O02061,2024-09-18,C0256,P011,5,678.3,0,3391.5,2196.55,17.83,1177.12,Store,Cash,0
O02062,2024-08-25,C0201,P010,6,569.77,0.05,3247.69,2138.82,15.29,1087.29,Store,Cash,1
O02063,2024-12-31,C0061,P005,1,260.02,0.1,234.02,190.05,10.47,33.5,Online,Bank Transfer,0
O02064,2024-10-09,C0329,P004,2,933.18,0.05,1773.04,1189.02,7.68,576.34,Partner,Cash,0
O02065,2024-06-19,C0194,P006,1,732.43,0.05,695.81,499.55,13.62,182.64,Partner,Bank Transfer,0
O02066,2024-04-03,C0150,P011,1,678.3,0.1,610.47,439.31,20.52,150.64,Store,Bank Transfer,0
O02067,2024-07-15,C0280,P004,6,933.18,0,5599.08,3567.06,20.71,2011.31,Store,Bank Transfer,0
O02068,2024-09-18,C0160,P003,1,478.73,0.05,454.79,373.64,2.23,78.92,Online,Bank Transfer,0
O02069,2024-03-13,C0082,P006,5,732.43,0,3662.15,2497.75,18.51,1145.89,Partner,Cash,0
O02070,2024-01-01,C0258,P010,2,569.77,0,1139.54,712.94,12.69,413.91,Partner,Cash,0
O02071,2024-11-10,C0022,P007,2,579.93,0,1159.86,859.22,9.9,290.74,Partner,Bank Transfer,0
O02072,2024-11-04,C0295,P002,4,431.8,0,1727.2,1266.28,14.46,446.46,Store,Card,0
O02073,2024-04-19,C0058,P010,6,569.77,0,3418.62,2138.82,9.15,1270.65,Partner,Cash,0
O02074,2025-02-24,C0105,P012,4,43.97,0,175.88,122.36,6.65,46.87,Store,Card,0
O02075,2024-06-23,C0096,P004,1,933.18,0,933.18,594.51,8.42,330.25,Store,Wallet,0
O02076,2025-02-03,C0012,P003,3,478.73,0,1436.19,1120.92,17.01,298.26,Store,Card,0
O02077,2024-11-11,C0050,P007,3,579.93,0.15,1478.82,1288.83,2.63,187.36,Store,Wallet,0
O02078,2024-01-15,C0291,P007,4,579.93,0,2319.72,1718.44,11.4,589.88,Partner,Card,0
O02079,2025-01-30,C0265,P003,6,478.73,0,2872.38,2241.84,13.89,616.65,Partner,Card,0
O02080,2024-10-06,C0278,P012,1,43.97,0.05,41.77,30.59,11.23,-0.05,Online,Wallet,0
O02081,2024-02-10,C0227,P005,4,260.02,0.1,936.07,760.2,18.96,156.91,Online,Wallet,0
O02082,2024-11-14,C0095,P007,6,579.93,0.05,3305.6,2577.66,20.94,707.0,Partner,Cash,0
O02083,2024-12-23,C0298,P007,6,579.93,0.1,3131.62,2577.66,12.99,540.97,Partner,Bank Transfer,0
O02084,2024-10-17,C0160,P012,1,43.97,0,43.97,30.59,8.81,4.57,Store,Card,0
O02085,2024-02-26,C0064,P010,2,569.77,0.15,968.61,712.94,13.98,241.69,Partner,Bank Transfer,0
O02086,2024-07-03,C0127,P012,4,43.97,0.15,149.5,122.36,2.89,24.25,Store,Card,0
O02087,2024-08-04,C0350,P012,1,43.97,0,43.97,30.59,18.65,-5.27,Partner,Bank Transfer,0
O02088,2024-04-16,C0216,P006,2,732.43,0.05,1391.62,999.1,21.52,371.0,Online,Wallet,0
O02089,2024-06-16,C0191,P010,1,569.77,0.05,541.28,356.47,11.71,150.28,Partner,Wallet,1
O02090,2025-02-17,C0070,P005,5,260.02,0.1,1170.09,950.25,7.0,180.22,Store,Wallet,1
O02091,2025-02-06,C0286,P010,4,569.77,0.05,2165.13,1425.88,11.95,698.62,Store,Cash,1
O02092,2024-01-08,C0160,P006,4,732.43,0,2929.72,1998.2,11.8,919.72,Partner,Card,0
O02093,2024-10-19,C0231,P005,3,260.02,0,780.06,570.15,5.85,204.06,Partner,Card,0
O02094,2024-08-05,C0067,P004,3,933.18,0,2799.54,1783.53,17.98,998.03,Online,Cash,0
O02095,2025-01-29,C0215,P006,6,732.43,0,4394.58,2997.3,3.08,1394.2,Store,Wallet,0
O02096,2024-04-27,C0028,P001,6,424.39,0.15,2164.39,1694.04,10.51,459.84,Online,Cash,0
O02097,2024-03-18,C0151,P003,4,478.73,0.05,1819.17,1494.56,21.29,303.32,Partner,Bank Transfer,0
O02098,2024-06-08,C0206,P003,3,478.73,0.1,1292.57,1120.92,3.35,160.93,Store,Card,1
O02099,2024-02-17,C0191,P009,3,691.49,0.1,1867.02,1227.54,17.94,621.54,Online,Card,0
O02100,2025-01-24,C0275,P001,1,424.39,0.05,403.17,282.34,13.78,107.05,Store,Bank Transfer,0
O02101,2024-10-13,C0066,P004,1,933.18,0,933.18,594.51,13.56,325.11,Store,Bank Transfer,0
O02102,2025-02-06,C0007,P005,4,260.02,0,1040.08,760.2,21.88,258.0,Store,Cash,0
O02103,2024-11-22,C0218,P002,2,431.8,0.15,734.06,633.14,4.22,96.7,Online,Wallet,0
O02104,2024-04-27,C0246,P006,2,732.43,0.05,1391.62,999.1,8.91,383.61,Store,Card,0
O02105,2024-08-24,C0284,P006,6,732.43,0,4394.58,2997.3,9.37,1387.91,Partner,Cash,0
O02106,2024-06-07,C0066,P002,6,431.8,0.1,2331.72,1899.42,15.89,416.41,Store,Wallet,0
O02107,2024-07-04,C0138,P001,1,424.39,0.15,360.73,282.34,20.89,57.5,Partner,Wallet,0
O02108,2024-05-26,C0334,P008,3,681.31,0.15,1737.34,1476.63,4.91,255.8,Online,Card,0
O02109,2024-03-12,C0100,P003,6,478.73,0.05,2728.76,2241.84,7.71,479.21,Partner,Bank Transfer,0
O02110,2024-12-15,C0318,P012,1,43.97,0.05,41.77,30.59,10.77,0.41,Online,Cash,0
O02111,2024-12-06,C0151,P011,6,678.3,0.15,3459.33,2635.86,16.85,806.62,Online,Cash,0
O02112,2025-03-20,C0285,P009,4,691.49,0.15,2351.07,1636.72,5.39,708.96,Store,Wallet,0
O02113,2024-12-31,C0007,P011,5,678.3,0,3391.5,2196.55,18.02,1176.93,Store,Cash,0
O02114,2025-02-27,C0022,P005,3,260.02,0.15,663.05,570.15,14.71,54.92,Online,Wallet,1
O02115,2025-01-03,C0280,P009,2,691.49,0,1382.98,818.36,14.48,550.14,Online,Wallet,0
O02116,2024-01-07,C0019,P012,6,43.97,0.15,224.25,183.54,4.08,36.63,Store,Bank Transfer,0
O02117,2024-08-30,C0259,P005,5,260.02,0,1300.1,950.25,18.85,331.0,Online,Wallet,0
O02118,2024-05-10,C0131,P011,3,678.3,0,2034.9,1317.93,7.24,688.78,Partner,Wallet,1
O02119,2024-12-18,C0034,P008,5,681.31,0.1,3065.89,2461.05,6.35,598.49,Partner,Card,0
O02120,2024-01-08,C0329,P011,6,678.3,0.15,3459.33,2635.86,15.39,808.08,Partner,Card,0
O02121,2024-03-16,C0275,P008,5,681.31,0.1,3065.89,2461.05,15.22,589.62,Partner,Bank Transfer,0
O02122,2025-02-15,C0319,P010,5,569.77,0.05,2706.41,1782.35,21.76,902.3,Online,Card,0
O02123,2024-06-05,C0162,P008,5,681.31,0.15,2895.57,2461.05,4.66,429.86,Store,Bank Transfer,0
O02124,2024-12-14,C0071,P005,4,260.02,0,1040.08,760.2,2.73,277.15,Partner,Bank Transfer,0
O02125,2024-12-29,C0130,P003,3,478.73,0,1436.19,1120.92,20.09,295.18,Partner,Cash,0
O02126,2024-10-30,C0231,P003,5,478.73,0,2393.65,1868.2,6.77,518.68,Online,Card,0
O02127,2024-11-26,C0338,P009,4,691.49,0,2765.96,1636.72,9.84,1119.4,Partner,Cash,0
O02128,2024-03-29,C0265,P009,1,691.49,0.15,587.77,409.18,13.56,165.03,Online,Cash,0
O02129,2024-03-03,C0023,P002,1,431.8,0,431.8,316.57,6.6,108.63,Online,Card,0
O02130,2024-12-20,C0268,P007,4,579.93,0.05,2203.73,1718.44,9.59,469.81,Partner,Bank Transfer,1
O02131,2025-01-01,C0198,P002,1,431.8,0.1,388.62,316.57,3.67,68.38,Store,Bank Transfer,0
O02132,2025-02-11,C0048,P005,1,260.02,0.15,221.02,190.05,6.7,24.27,Store,Cash,0
O02133,2024-11-24,C0044,P010,5,569.77,0,2848.85,1782.35,17.72,1048.78,Partner,Cash,0
O02134,2024-04-09,C0162,P005,4,260.02,0.1,936.07,760.2,8.33,167.54,Online,Card,0
O02135,2024-01-02,C0102,P012,1,43.97,0.05,41.77,30.59,18.71,-7.53,Online,Card,0
O02136,2024-07-08,C0143,P006,6,732.43,0.1,3955.12,2997.3,9.58,948.24,Store,Card,0
O02137,2024-12-18,C0024,P007,4,579.93,0.15,1971.76,1718.44,9.8,243.52,Online,Card,0
O02138,2024-11-27,C0202,P006,3,732.43,0,2197.29,1498.65,16.18,682.46,Online,Wallet,0
O02139,2024-01-01,C0229,P009,3,691.49,0,2074.47,1227.54,9.98,836.95,Partner,Wallet,0
O02140,2025-01-30,C0317,P008,1,681.31,0.1,613.18,492.21,14.3,106.67,Partner,Cash,0
O02141,2024-08-08,C0215,P009,2,691.49,0,1382.98,818.36,13.08,551.54,Partner,Bank Transfer,0
O02142,2024-03-22,C0199,P010,4,569.77,0,2279.08,1425.88,12.56,840.64,Partner,Card,0
O02143,2024-08-29,C0271,P011,6,678.3,0.15,3459.33,2635.86,11.71,811.76,Store,Card,0
O02144,2024-07-08,C0303,P007,2,579.93,0,1159.86,859.22,11.07,289.57,Store,Bank Transfer,0
O02145,2024-01-12,C0305,P004,2,933.18,0,1866.36,1189.02,20.87,656.47,Partner,Wallet,0
O02146,2024-08-20,C0324,P009,5,691.49,0.1,3111.7,2045.9,18.62,1047.18,Online,Wallet,0
O02147,2024-02-10,C0284,P001,5,424.39,0,2121.95,1411.7,20.69,689.56,Store,Wallet,0
O02148,2024-06-20,C0262,P006,1,732.43,0.05,695.81,499.55,11.73,184.53,Online,Cash,0
O02149,2024-09-06,C0152,P007,5,579.93,0,2899.65,2148.05,17.68,733.92,Partner,Cash,0
O02150,2024-05-23,C0048,P010,6,569.77,0.1,3076.76,2138.82,10.06,927.88,Store,Cash,0
O02151,2024-03-24,C0073,P010,4,569.77,0,2279.08,1425.88,12.24,840.96,Online,Wallet,0
O02152,2025-01-04,C0188,P005,2,260.02,0,520.04,380.1,18.47,121.47,Store,Wallet,0
O02153,2024-09-05,C0024,P006,4,732.43,0.1,2636.75,1998.2,4.53,634.02,Online,Cash,0
O02154,2025-03-08,C0188,P008,1,681.31,0.15,579.11,492.21,13.49,73.41,Online,Card,0
O02155,2024-11-19,C0205,P004,6,933.18,0,5599.08,3567.06,10.2,2021.82,Store,Cash,0
O02156,2024-04-18,C0070,P005,4,260.02,0,1040.08,760.2,12.06,267.82,Partner,Wallet,0
O02157,2025-03-30,C0144,P001,1,424.39,0,424.39,282.34,11.71,130.34,Partner,Cash,0
O02158,2024-03-23,C0135,P012,4,43.97,0,175.88,122.36,3.8,49.72,Online,Bank Transfer,0
O02159,2024-10-04,C0192,P001,4,424.39,0,1697.56,1129.36,3.18,565.02,Partner,Card,0
O02160,2024-02-16,C0060,P010,3,569.77,0,1709.31,1069.41,14.21,625.69,Online,Card,0
O02161,2024-06-10,C0096,P007,1,579.93,0.15,492.94,429.61,19.6,43.73,Online,Bank Transfer,0
O02162,2024-01-28,C0292,P003,2,478.73,0,957.46,747.28,2.66,207.52,Store,Wallet,0
O02163,2024-12-14,C0008,P001,4,424.39,0,1697.56,1129.36,20.12,548.08,Partner,Card,0
O02164,2025-03-25,C0259,P010,3,569.77,0.1,1538.38,1069.41,16.23,452.74,Online,Cash,0
O02165,2025-02-12,C0291,P009,4,691.49,0.05,2627.66,1636.72,13.86,977.08,Store,Wallet,0
O02166,2024-03-08,C0305,P005,3,260.02,0.05,741.06,570.15,17.32,153.59,Partner,Card,0
O02167,2024-11-15,C0264,P003,4,478.73,0,1914.92,1494.56,18.1,402.26,Online,Cash,0
O02168,2025-01-29,C0037,P001,3,424.39,0,1273.17,847.02,2.91,423.24,Partner,Bank Transfer,0
O02169,2024-04-23,C0094,P002,4,431.8,0,1727.2,1266.28,6.27,454.65,Partner,Wallet,0
O02170,2024-08-12,C0132,P009,2,691.49,0,1382.98,818.36,19.43,545.19,Partner,Card,0
